chave;nome;endereco;bairro_tse;bairro_ibge;regiao;cep;lat;lon;aptos;aptos_2022;aptos_2024;n_secoes_2022;comparecimento_22;abstencao_22;validos_dep_est_22;votos_novo_dep_est_22;pct_novo_dep_est_22;votos_pl_dep_est_22;pct_pl_dep_est_22;votos_direita_dep_est_22;pct_direita_dep_est_22;validos_dep_fed_22;votos_novo_dep_fed_22;pct_novo_dep_fed_22;votos_pl_dep_fed_22;pct_pl_dep_fed_22;votos_direita_dep_fed_22;pct_direita_dep_fed_22;votos_bolsonaro_22;pct_bolsonaro_22;votos_gov_novo_22;pct_gov_novo_22;votos_gov_pl_22;pct_gov_pl_22;validos_ver_24;votos_novo_ver_24;pct_novo_ver_24;votos_pl_ver_24;pct_pl_ver_24;votos_direita_ver_24;pct_direita_ver_24;top3_vereadores_direita;prefeito_lider_24;prefeito_2024_pct;votos_matheus_22;penetracao_matheus;pct_16a24;pct_60mais;pct_superior;pct_feminino;comp_potencial;comp_liberal;comp_densidade;comp_consistencia;flag_pequeno;score
Z13-L1368;ESCOLA MARCELINO BARCELOS DUTRA;RODOVIA BALDICERO FILOMENO, 11264;COSTEIRA DO RIBEIRÃO;Costeira do Ribeirão;Sul da Ilha;88070220;-27,7520;-48,5608;702,0000;702,0000;705,0000;2,0000;606,0000;0,1368;534,0000;7,0000;0,0131;73,0000;0,1367;80,0000;0,1498;495,0000;34,0000;0,0687;106,0000;0,2141;140,0000;0,2828;264,0000;0,4623;10,0000;0,0180;121,0000;0,2176;540,0000;11,0000;0,0204;67,0000;0,1241;78,0000;0,1444;Gilberto Alcebiades Pinheiro (PL, 25 votos) | João Ricardo Padilha Santos (PL, 21 votos) | Manoella Vieira Da Silva (PL, 6 votos);Topazio Silveira Neto (52,6%);"{""Topazio Silveira Neto"": 52.6, ""Marcos José De Abreu"": 22.3, ""Dário Elias Berger"": 9.0, ""Vanderlei Farias"": 8.2, ""Pedro De Assis Silvestre"": 7.8, ""Rogerio Silva Portanova"": 0.2}";0,0000;0,0000;0,0556;0,2934;0,1838;0,5242;0,0415;0,1347;0,0814;0,9803;False;23,7000
Z100-L1899;SALÃO PAROQUIAL DA DANIELA;RUA PITANGUEIRAS, 786;DANIELA;Daniela;Norte da Ilha;88053050;-27,4488;-48,5300;813,0000;;813,0000;;;;;;;;;;;;;;;;;;;;;;;;565,0000;19,0000;0,0336;86,0000;0,1522;105,0000;0,1858;Eduardo Bastos Moreira Lima (PL, 42 votos) | Manoella Vieira Da Silva (PL, 9 votos) | João Ricardo Padilha Santos (PL, 7 votos);Topazio Silveira Neto (62,1%);"{""Topazio Silveira Neto"": 62.1, ""Marcos José De Abreu"": 18.6, ""Pedro De Assis Silvestre"": 8.3, ""Dário Elias Berger"": 5.5, ""Vanderlei Farias"": 4.3, ""Rogerio Silva Portanova"": 1.2}";;;;;;;0,0000;0,2262;0,0942;0,8853;False;23,1000
Z12-L1155;NÚCLEO DE EDUCAÇÃO INFANTIL MUNICIPAL JOÃO MACHADO DA SILVA;TRAVESSA JOSÉ PEDRO GIL, N. 195;AGRONÔMICA;Agronômica;Centro;88025030;-27,5803;-48,5402;854,0000;854,0000;936,0000;3,0000;728,0000;0,1475;656,0000;12,0000;0,0183;98,0000;0,1494;110,0000;0,1677;638,0000;43,0000;0,0674;85,0000;0,1332;128,0000;0,2006;294,0000;0,4158;7,0000;0,0103;134,0000;0,1968;718,0000;15,0000;0,0209;139,0000;0,1936;154,0000;0,2145;Giliard Eliezer Batista Torquato (PL, 83 votos) | Gilberto Alcebiades Pinheiro (PL, 11 votos) | Ana Candida Martinelli Neves (PL, 9 votos);Topazio Silveira Neto (70,4%);"{""Topazio Silveira Neto"": 70.4, ""Vanderlei Farias"": 7.7, ""Marcos José De Abreu"": 7.3, ""Pedro De Assis Silvestre"": 7.2, ""Dário Elias Berger"": 7.0, ""Rogerio Silva Portanova"": 0.3}";0,0000;0,0000;0,1335;0,1253;0,0738;0,5632;0,0570;0,1626;0,0990;0,8218;False;22,9000
Z100-L1503;ESCOLA DE ENSINO BÁSICO DE MUQUEM;RUA MANOEL PETRONILHO DA SILVEIRA, 1;MUQUEM RIO VERMELHO;Rio Vermelho;Norte da Ilha;88060100;-27,4696;-48,4163;3576,0000;3576,0000;4047,0000;9,0000;2885,0000;0,1932;2526,0000;31,0000;0,0123;406,0000;0,1607;437,0000;0,1730;2465,0000;114,0000;0,0462;481,0000;0,1951;595,0000;0,2414;1206,0000;0,4329;13,0000;0,0049;599,0000;0,2248;2619,0000;34,0000;0,0130;1104,0000;0,4215;1138,0000;0,4345;João Paulo Ferreira (PL, 843 votos) | Giliard Eliezer Batista Torquato (PL, 81 votos) | Manuel Cristovão Augusto Junior (PL, 36 votos);Topazio Silveira Neto (65,4%);"{""Topazio Silveira Neto"": 65.4, ""Marcos José De Abreu"": 16.9, ""Vanderlei Farias"": 7.2, ""Dário Elias Berger"": 6.2, ""Pedro De Assis Silvestre"": 4.1, ""Brunno Andrade Dias"": 0.1, ""Carlos Rogério Muller"": 0.0, ""Mateus Souza"": 0.0}";0,0000;0,0000;0,1720;0,1435;0,1482;0,5682;0,2264;0,1056;0,4144;0,0000;False;22,2000
Z12-L1139;NÚCLEO DE EDUCAÇÃO INFANTIL MUNICIPAL SÉRGIO GRANDO;RUA CRUZ E SOUZA N. 308;CENTRO;Centro;Centro;88020710;-27,5843;-48,5409;638,0000;638,0000;634,0000;3,0000;542,0000;0,1505;511,0000;11,0000;0,0215;64,0000;0,1252;75,0000;0,1468;499,0000;33,0000;0,0661;77,0000;0,1543;110,0000;0,2204;219,0000;0,4109;4,0000;0,0078;104,0000;0,2031;477,0000;10,0000;0,0210;38,0000;0,0797;48,0000;0,1006;Ana Candida Martinelli Neves (PL, 6 votos) | Manoella Vieira Da Silva (PL, 6 votos) | Thiago Jose De Chaves (NOVO, 5 votos);Topazio Silveira Neto (61,3%);"{""Topazio Silveira Neto"": 61.3, ""Marcos José De Abreu"": 12.9, ""Vanderlei Farias"": 10.6, ""Pedro De Assis Silvestre"": 8.1, ""Dário Elias Berger"": 6.9, ""Brunno Andrade Dias"": 0.2}";0,0000;0,0000;0,0878;0,2382;0,1975;0,5172;0,0389;0,1791;0,0739;0,8243;False;22,0000
Z13-L1406;ESCOLA BÁSICA MUNICIPAL COSTA DE DENTRO;ESTRADA JOÃO BELARMINO DA SILVA, N. 2550;COSTA DE DENTRO;Açores;Sul da Ilha;88067200;-27,7850;-48,5308;764,0000;764,0000;776,0000;2,0000;664,0000;0,1309;620,0000;12,0000;0,0194;125,0000;0,2016;137,0000;0,2210;617,0000;38,0000;0,0616;115,0000;0,1864;153,0000;0,2480;270,0000;0,4167;16,0000;0,0253;131,0000;0,2073;563,0000;6,0000;0,0107;86,0000;0,1528;92,0000;0,1634;Alex Fabiano Wehrle (PL, 39 votos) | Gilberto Alcebiades Pinheiro (PL, 9 votos) | Giliard Eliezer Batista Torquato (PL, 8 votos);Topazio Silveira Neto (44,2%);"{""Topazio Silveira Neto"": 44.2, ""Marcos José De Abreu"": 34.3, ""Pedro De Assis Silvestre"": 8.8, ""Dário Elias Berger"": 7.6, ""Vanderlei Farias"": 5.1}";0,0000;0,0000;0,0733;0,2801;0,3403;0,5393;0,0710;0,1335;0,0885;0,7806;False;21,8000
Z12-L1732;NÚCLEO DE EDUCAÇÃO INFANTIL MUNICIPAL CELSO RAMOS;RUA PROFESSOR ALDO CÂMARA DA SILVA, N. 120;PRAINHA;Centro;Centro;88020200;-27,6038;-48,5472;1017,0000;1017,0000;1023,0000;8,0000;829,0000;0,1849;742,0000;3,0000;0,0040;88,0000;0,1186;91,0000;0,1226;740,0000;20,0000;0,0270;80,0000;0,1081;100,0000;0,1351;257,0000;0,3204;9,0000;0,0116;130,0000;0,1671;736,0000;4,0000;0,0054;96,0000;0,1304;100,0000;0,1359;Ana Candida Martinelli Neves (PL, 36 votos) | Giliard Eliezer Batista Torquato (PL, 21 votos) | Pedro Neves Bueno Cordoba (PL, 8 votos);Topazio Silveira Neto (58,6%);"{""Topazio Silveira Neto"": 58.6, ""Marcos José De Abreu"": 12.9, ""Vanderlei Farias"": 10.3, ""Pedro De Assis Silvestre"": 10.2, ""Dário Elias Berger"": 7.7, ""Rogerio Silva Portanova"": 0.3}";0,0000;0,0000;0,0875;0,2262;0,1121;0,5379;0,0472;0,0387;0,1179;0,9503;False;21,6000
Z13-L1376;NEI - NÚCLEO DE EDUCAÇÃO INFANTIL - CAIEIRA DA BARRA DO SUL;RODOVIA BALDICERO FILOMENO, N. 19795;CAIEIRA DA BARRA DO SUL;Caieira;Sul da Ilha;88064002;-27,8116;-48,5590;687,0000;687,0000;683,0000;2,0000;586,0000;0,1470;526,0000;4,0000;0,0076;101,0000;0,1920;105,0000;0,1996;514,0000;33,0000;0,0642;123,0000;0,2393;156,0000;0,3035;260,0000;0,4635;4,0000;0,0073;142,0000;0,2577;521,0000;6,0000;0,0115;77,0000;0,1478;83,0000;0,1593;Gilberto Alcebiades Pinheiro (PL, 44 votos) | Giliard Eliezer Batista Torquato (PL, 8 votos) | Ademar Rodrigues Meireles (PL, 5 votos);Topazio Silveira Neto (54,6%);"{""Topazio Silveira Neto"": 54.6, ""Marcos José De Abreu"": 22.7, ""Dário Elias Berger"": 8.9, ""Vanderlei Farias"": 7.5, ""Pedro De Assis Silvestre"": 6.3}";0,0000;0,0000;0,0670;0,2926;0,1426;0,4978;0,0544;0,0771;0,0796;0,8466;False;20,4000
Z100-L1252;IGREJA SÃO BRAS - SALÃO PAROQUIAL (MITRA METROPOLITANA);RUA MANOEL LEONCIO DE SOUZA BRITO, 549;VARGEM PEQUENA;Vargem Pequena;Norte da Ilha;88054000;-27,4697;-48,4612;785,0000;785,0000;773,0000;2,0000;674,0000;0,1414;597,0000;9,0000;0,0151;108,0000;0,1809;117,0000;0,1960;594,0000;44,0000;0,0741;107,0000;0,1801;151,0000;0,2542;350,0000;0,5360;10,0000;0,0158;157,0000;0,2488;584,0000;7,0000;0,0120;62,0000;0,1062;69,0000;0,1182;João Paulo Ferreira (PL, 17 votos) | Giliard Eliezer Batista Torquato (PL, 9 votos) | Marcelo Fernando De Oliveira (PL, 9 votos);Topazio Silveira Neto (65,2%);"{""Topazio Silveira Neto"": 65.2, ""Marcos José De Abreu"": 13.1, ""Dário Elias Berger"": 8.9, ""Vanderlei Farias"": 8.4, ""Pedro De Assis Silvestre"": 4.4}";0,0000;0,0000;0,0803;0,2318;0,1643;0,5248;0,0606;0,1164;0,0910;0,7030;False;19,6000
Z13-L1643;ESCOLA DESDOBRADA COSTA DA LAGOA;ESTRADA GERAL COSTA DA LAGOA S/N;COSTA DA LAGOA;Saco Grande;Centro;88602300;-27,5429;-48,4603;588,0000;588,0000;593,0000;2,0000;529,0000;0,1003;492,0000;3,0000;0,0061;38,0000;0,0772;41,0000;0,0833;494,0000;14,0000;0,0283;24,0000;0,0486;38,0000;0,0769;195,0000;0,3824;2,0000;0,0041;113,0000;0,2292;495,0000;1,0000;0,0020;45,0000;0,0909;46,0000;0,0929;Giliard Eliezer Batista Torquato (PL, 11 votos) | João Paulo Ferreira (PL, 9 votos) | Manuel Cristovão Augusto Junior (PL, 9 votos);Topazio Silveira Neto (59,2%);"{""Topazio Silveira Neto"": 59.2, ""Marcos José De Abreu"": 23.1, ""Vanderlei Farias"": 6.7, ""Pedro De Assis Silvestre"": 5.9, ""Dário Elias Berger"": 4.9, ""Rogerio Silva Portanova"": 0.2}";0,0000;0,0000;0,0952;0,2330;0,1446;0,4779;0,0212;0,0376;0,0681;0,9642;False;19,5000
Z13-L1899;ESCOLA BÁSICA MUNICIPAL ADOTIVA LIBERATO VALENTIM;AVENIDA JORGE LACERDA, N. 1559;COSTEIRA DO PIRAJUBAÉ;Costeira do Pirajubaé;Centro;88047001;-27,6323;-48,5235;2193,0000;2193,0000;2140,0000;6,0000;1810,0000;0,1746;1584,0000;24,0000;0,0152;262,0000;0,1654;286,0000;0,1806;1545,0000;95,0000;0,0615;277,0000;0,1793;372,0000;0,2408;808,0000;0,4706;11,0000;0,0067;336,0000;0,2045;1443,0000;24,0000;0,0166;531,0000;0,3680;555,0000;0,3846;Gilberto Alcebiades Pinheiro (PL, 428 votos) | João Ricardo Padilha Santos (PL, 18 votos) | Manoella Vieira Da Silva (PL, 12 votos);Topazio Silveira Neto (65,0%);"{""Topazio Silveira Neto"": 65.0, ""Marcos José De Abreu"": 14.1, ""Dário Elias Berger"": 7.4, ""Pedro De Assis Silvestre"": 7.3, ""Vanderlei Farias"": 6.1, ""Rogerio Silva Portanova"": 0.1}";0,0000;0,0000;0,0994;0,1017;0,1249;0,5303;0,1482;0,1324;0,2541;0,2199;False;19,5000
Z13-L1414;ESCOLA DE ENSINO FUNDAMENTAL BALDICERO FILOMENO;RUA PEDRO MANOEL DA SILVEIRA, N. 230,;TAPERA - PEDREGAL;Morro do Peralta;Sul da Ilha;88049520;-27,6936;-48,5479;704,0000;704,0000;703,0000;2,0000;608,0000;0,1364;533,0000;4,0000;0,0075;57,0000;0,1069;61,0000;0,1144;516,0000;16,0000;0,0310;70,0000;0,1357;86,0000;0,1667;260,0000;0,4626;1,0000;0,0018;92,0000;0,1652;546,0000;2,0000;0,0037;44,0000;0,0806;46,0000;0,0842;Gilberto Alcebiades Pinheiro (PL, 25 votos) | Giliard Eliezer Batista Torquato (PL, 4 votos) | Ademar Rodrigues Meireles (PL, 2 votos);Topazio Silveira Neto (55,7%);"{""Topazio Silveira Neto"": 55.7, ""Dário Elias Berger"": 24.7, ""Marcos José De Abreu"": 8.6, ""Vanderlei Farias"": 6.3, ""Pedro De Assis Silvestre"": 4.8}";0,0000;0,0000;0,1136;0,1918;0,0497;0,5043;0,0316;0,0502;0,0816;0,8853;False;19,3000
Z13-L1678;ESCOLA DESDOBRADA RETIRO DA LAGOA;RUA PREFEITO ACACIO GARIBALDI SAO THIAGO, 210;RETIRO DA LAGOA;Retiro;Leste/Lagoa;88062420;-27,6106;-48,4420;728,0000;728,0000;755,0000;2,0000;604,0000;0,1703;568,0000;13,0000;0,0229;104,0000;0,1831;117,0000;0,2060;553,0000;45,0000;0,0814;98,0000;0,1772;143,0000;0,2586;305,0000;0,5187;9,0000;0,0158;177,0000;0,3100;551,0000;9,0000;0,0163;46,0000;0,0835;55,0000;0,0998;Manuel Cristovão Augusto Junior (PL, 10 votos) | João Ricardo Padilha Santos (PL, 6 votos) | Pedro Neves Bueno Cordoba (PL, 6 votos);Topazio Silveira Neto (58,4%);"{""Topazio Silveira Neto"": 58.4, ""Marcos José De Abreu"": 21.0, ""Pedro De Assis Silvestre"": 10.3, ""Dário Elias Berger"": 6.5, ""Vanderlei Farias"": 3.6, ""Rogerio Silva Portanova"": 0.2}";0,0000;0,0000;0,0659;0,2582;0,2706;0,5508;0,0606;0,1704;0,0844;0,5946;False;19,2000
Z12-L1740;CENTRO EDUCACIONAL MARISTA LÚCIA MAYVORNE;RUA GENERAL VIEIRA DA ROSA,  N. 1050;MORRO DA CAIXA;Centro;Centro;88020420;-27,5914;-48,5368;1020,0000;1020,0000;1052,0000;3,0000;819,0000;0,1971;718,0000;2,0000;0,0028;40,0000;0,0557;42,0000;0,0585;708,0000;19,0000;0,0268;35,0000;0,0494;54,0000;0,0763;125,0000;0,1572;3,0000;0,0041;67,0000;0,0910;740,0000;10,0000;0,0135;113,0000;0,1527;123,0000;0,1662;Giliard Eliezer Batista Torquato (PL, 47 votos) | João Paulo Ferreira (PL, 43 votos) | Manoella Vieira Da Silva (PL, 8 votos);Topazio Silveira Neto (49,4%);"{""Topazio Silveira Neto"": 49.4, ""Dário Elias Berger"": 17.7, ""Marcos José De Abreu"": 17.6, ""Vanderlei Farias"": 10.9, ""Pedro De Assis Silvestre"": 4.1, ""Rogerio Silva Portanova"": 0.3, ""Mateus Souza"": 0.1}";0,0000;0,0000;0,2108;0,1127;0,0461;0,5706;0,0218;0,0595;0,1182;0,5886;False;15,0000
Z12-L2453;PARÓQUIA IGREJA SÃO JOÃO BATISTA E SANTA LUZIA;RUA ISAURA COMICHOLE PÍRES, N. 102;CAPOEIRAS;Capoeiras;Continente;88090130;-27,5983;-48,5969;265,0000;;265,0000;;;;;;;;;;;;;;;;;;;;;;;;190,0000;4,0000;0,0211;28,0000;0,1474;32,0000;0,1684;Alex Fabiano Wehrle (PL, 5 votos) | Manoella Vieira Da Silva (PL, 5 votos) | Pedro Neves Bueno Cordoba (PL, 5 votos);Topazio Silveira Neto (58,0%);"{""Topazio Silveira Neto"": 58.0, ""Marcos José De Abreu"": 23.0, ""Pedro De Assis Silvestre"": 7.5, ""Dário Elias Berger"": 5.5, ""Vanderlei Farias"": 4.5, ""Rogerio Silva Portanova"": 1.5}";;;;;;;0,0000;0,1416;0,0307;0,8853;True;0,0000
Z100-L1880;NEIM ALTINO DEALTINO CABRAL;RUA PADRE LOURENÇO RODRIGUES DE ANDRADE, 120;SANTO ANTÔNIO DE LISBOA;Santo Antônio;Centro;88050400;-27,5028;-48,5156;95,0000;;95,0000;;;;;;;;;;;;;;;;;;;;;;;;78,0000;4,0000;0,0513;13,0000;0,1667;17,0000;0,2179;Ingo Camara Althoff (PL, 4 votos) | João Paulo Ferreira (PL, 3 votos) | Rafael Luiz Marques Ary (NOVO, 3 votos);Topazio Silveira Neto (62,5%);"{""Topazio Silveira Neto"": 62.5, ""Marcos José De Abreu"": 22.5, ""Dário Elias Berger"": 6.2, ""Pedro De Assis Silvestre"": 6.2, ""Vanderlei Farias"": 2.5}";;;;;;;0,0000;0,3450;0,0110;0,8853;True;0,0000
Z100-L1856;NEIM VILA UNIÃO;ESTRADA ANAROLINA SILVEIRA SANTOS, S/N (RUA RAMOS, 5 QUADRA E);VARGEM DO BOM JESUS;Vargem do Bom Jesus;Norte da Ilha;88056590;-27,4403;-48,4245;59,0000;;59,0000;;;;;;;;;;;;;;;;;;;;;;;;34,0000;0,0000;0,0000;5,0000;0,1471;5,0000;0,1471;Alex Fabiano Wehrle (PL, 2 votos) | Ana Candida Martinelli Neves (PL, 1 votos) | João Paulo Ferreira (PL, 1 votos);Topazio Silveira Neto (73,5%);"{""Topazio Silveira Neto"": 73.5, ""Marcos José De Abreu"": 14.7, ""Dário Elias Berger"": 11.8}";;;;;;;0,0000;0,0000;0,0068;0,8853;True;0,0000
Z12-L2356;NÚCLEO DE EDUCAÇÃO INFANTIL MUNICIPAL OTÍLIA CRUZ;RUA PROFESSORA OTÍLIA CRUZ N. 482;COLONINHA;Jardim Atlântico;Continente;88095080;-27,5831;-48,5903;173,0000;;173,0000;;;;;;;;;;;;;;;;;;;;;;;;123,0000;6,0000;0,0488;14,0000;0,1138;20,0000;0,1626;Alex Fabiano Wehrle (PL, 3 votos) | Manoella Vieira Da Silva (PL, 3 votos) | Ingo Camara Althoff (PL, 2 votos);Topazio Silveira Neto (66,4%);"{""Topazio Silveira Neto"": 66.4, ""Marcos José De Abreu"": 16.8, ""Pedro De Assis Silvestre"": 7.2, ""Vanderlei Farias"": 4.8, ""Dário Elias Berger"": 3.2, ""Carlos Rogério Muller"": 0.8, ""Rogerio Silva Portanova"": 0.8}";;;0,2941;0,0784;0,3333;0,5098;0,0000;0,3282;0,0200;0,8853;True;0,0000
Z12-L2364;NÚCLEO DE EDUCAÇÃO INFANTIL MUNICIPAL MARIA BARREIROS;RUA JOÃO EVANGELISTA DA COSTA, N. 455;COLONINHA;Coloninha;Continente;88090300;-27,5888;-48,5911;151,0000;151,0000;1762,0000;2,0000;129,0000;0,1457;118,0000;1,0000;0,0085;32,0000;0,2712;33,0000;0,2797;119,0000;15,0000;0,1261;24,0000;0,2017;39,0000;0,3277;62,0000;0,4882;1,0000;0,0082;40,0000;0,3279;1176,0000;29,0000;0,0247;155,0000;0,1318;184,0000;0,1565;Manoella Vieira Da Silva (PL, 30 votos) | Gilberto Alcebiades Pinheiro (PL, 13 votos) | João Ricardo Padilha Santos (PL, 12 votos);Topazio Silveira Neto (56,0%);"{""Topazio Silveira Neto"": 56.0, ""Marcos José De Abreu"": 18.6, ""Pedro De Assis Silvestre"": 12.1, ""Vanderlei Farias"": 7.5, ""Dário Elias Berger"": 5.8, ""Rogerio Silva Portanova"": 0.1}";0,0000;0,0000;0,2100;0,0900;0,3900;0,5800;0,0171;0,1257;0,0175;0,5294;True;0,0000
Z12-L2380;NÚCLEO DE EDUCAÇÃO INFANTIL MUNICIPAL CELSO RAMOS;RUA PROFESSOR ALDO CÂMARA DA SILVA, 120;PRAINHA;Centro;Centro;88020200;-27,6043;-48,5469;0,0000;0,0000;;2,0000;81,0000;;79,0000;7,0000;0,0886;7,0000;0,0886;14,0000;0,1772;79,0000;10,0000;0,1266;17,0000;0,2152;27,0000;0,3418;161,0000;0,4171;1,0000;0,0125;18,0000;0,2250;;;;;;;;;;;0,0000;0,0000;;;;;0,0073;0,8941;0,0000;0,8853;True;0,0000
Z12-L2399;PENITENCIÁRIA DE FLORIANÓPOLIS;RUA DELMINDA DA SILVEIRA, 960;AGRONÔMICA;Agronômica;Centro;88025500;-27,5779;-48,5268;0,0000;0,0000;;1,0000;46,0000;;27,0000;0,0000;0,0000;1,0000;0,0370;1,0000;0,0370;28,0000;0,0000;0,0000;2,0000;0,0714;2,0000;0,0714;4,0000;0,0909;1,0000;0,0244;1,0000;0,0244;;;;;;;;;;;0,0000;0,0000;;;;;0,0005;0,0000;0,0000;0,8853;True;0,0000
Z12-L2429;INSTITUTO FEDERAL DE SANTA CATARINA CAMPUS FLORIANÓPOLIS CONTINENTE;RUA QUATORZE DE JULHO, N 150;COQUEIROS;Coqueiros;Continente;88075010;-27,5995;-48,5722;0,0000;0,0000;;2,0000;114,0000;;111,0000;11,0000;0,0991;22,0000;0,1982;33,0000;0,2973;110,0000;13,0000;0,1182;32,0000;0,2909;45,0000;0,4091;244,0000;0,4775;7,0000;0,0625;31,0000;0,2768;;;;;;;;;;;2,0000;0,0606;;;;;0,0171;1,0000;0,0000;0,8853;True;0,0000
Z12-L2445;COLÉGIO SALVATORIANO PADRE JORDAN;RUA CORONEL CAETANO COSTA, N 501;JARDIM ATLÂNTICO;Coloninha;Continente;88090340;-27,5880;-48,5928;301,0000;;301,0000;;;;;;;;;;;;;;;;;;;;;;;;229,0000;13,0000;0,0568;45,0000;0,1965;58,0000;0,2533;Ingo Camara Althoff (PL, 7 votos) | Giliard Eliezer Batista Torquato (PL, 6 votos) | Manoella Vieira Da Silva (PL, 5 votos);Topazio Silveira Neto (60,5%);"{""Topazio Silveira Neto"": 60.5, ""Marcos José De Abreu"": 20.6, ""Pedro De Assis Silvestre"": 8.4, ""Vanderlei Farias"": 7.6, ""Dário Elias Berger"": 2.9}";;;;;;;0,0000;0,3819;0,0349;0,8853;True;0,0000
Z13-L1910;PRESÍDIO FEMININO DE FLORIANÓPOLIS;RUA LAURO LINHARES, S/N;TRINDADE;Trindade;Centro;88025500;-27,5903;-48,5218;0,0000;0,0000;;1,0000;27,0000;;23,0000;0,0000;0,0000;2,0000;0,0870;2,0000;0,0870;24,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2,0000;0,0625;;;4,0000;0,1481;;;;;;;;;;;0,0000;0,0000;;;;;0,0010;0,0000;0,0000;0,8853;True;0,0000
Z12-L2470;BAIRRO EDUCADOR MONTE CRISTO;SERVIDÃO MARIA SALETE DUTRA, N. 127;MONTE CRISTO;Monte Cristo;Continente;88090575;-27,5919;-48,6032;98,0000;;98,0000;;;;;;;;;;;;;;;;;;;;;;;;63,0000;1,0000;0,0159;4,0000;0,0635;5,0000;0,0794;Alex Fabiano Wehrle (PL, 1 votos) | Ana Candida Martinelli Neves (PL, 1 votos) | Carla Danielle Correa (NOVO, 1 votos);Topazio Silveira Neto (63,6%);"{""Topazio Silveira Neto"": 63.6, ""Vanderlei Farias"": 15.2, ""Marcos José De Abreu"": 12.1, ""Dário Elias Berger"": 4.5, ""Pedro De Assis Silvestre"": 3.0, ""Rogerio Silva Portanova"": 1.5}";;;;;;;0,0000;0,1068;0,0114;0,8853;True;0,0000
Z13-L1686;NEI CANTO DA LAGOA;RUA LAURINDO JANUÁRIO DA SILVEIRA, N. 2493;CANTO DA LAGOA;Canto da Lagoa;Leste/Lagoa;88062201;-27,6160;-48,4845;327,0000;327,0000;330,0000;1,0000;273,0000;0,1651;253,0000;13,0000;0,0514;31,0000;0,1225;44,0000;0,1739;253,0000;25,0000;0,0988;26,0000;0,1028;51,0000;0,2016;77,0000;0,2906;13,0000;0,0506;45,0000;0,1751;213,0000;14,0000;0,0657;24,0000;0,1127;38,0000;0,1784;Katia Chubaci (PL, 8 votos) | Felipe Keizo Goto (NOVO, 4 votos) | Manuel Cristovão Augusto Junior (PL, 4 votos);Marcos José De Abreu (45,4%);"{""Marcos José De Abreu"": 45.4, ""Topazio Silveira Neto"": 43.6, ""Pedro De Assis Silvestre"": 4.6, ""Vanderlei Farias"": 4.1, ""Dário Elias Berger"": 2.3}";0,0000;0,0000;0,1193;0,1529;0,4740;0,5963;0,0228;0,4803;0,0379;0,9837;True;0,0000
Z100-L1864;NEIM JUDITE FERNANDES DE LIMA;RODOVIA JOÃO PAULO, 1268;JOÃO PAULO;João Paulo;Centro;88010102;-27,5618;-48,5129;186,0000;;186,0000;;;;;;;;;;;;;;;;;;;;;;;;148,0000;22,0000;0,1486;24,0000;0,1622;46,0000;0,3108;Felipe Keizo Goto (NOVO, 5 votos) | Giliard Eliezer Batista Torquato (PL, 5 votos) | Ingo Camara Althoff (PL, 5 votos);Topazio Silveira Neto (64,3%);"{""Topazio Silveira Neto"": 64.3, ""Marcos José De Abreu"": 21.0, ""Pedro De Assis Silvestre"": 7.0, ""Vanderlei Farias"": 4.5, ""Dário Elias Berger"": 2.5, ""Carlos Rogério Muller"": 0.6}";;;;;;;0,0000;1,0000;0,0216;0,8853;True;0,0000
Z13-L1996;ESCOLA DE EDUCAÇÃO BÁSICA PORTO DO RIO TAVARES;RODOVIA SC - 405, 356;RIO TAVARES;Campeche Central;Sul da Ilha;88063700;-27,6642;-48,5024;263,0000;;263,0000;;;;;;;;;;;;;;;;;;;;;;;;170,0000;1,0000;0,0059;37,0000;0,2176;38,0000;0,2235;Gilberto Alcebiades Pinheiro (PL, 22 votos) | Ana Candida Martinelli Neves (PL, 4 votos) | Giliard Eliezer Batista Torquato (PL, 2 votos);Topazio Silveira Neto (49,4%);"{""Topazio Silveira Neto"": 49.4, ""Marcos José De Abreu"": 37.2, ""Dário Elias Berger"": 8.1, ""Vanderlei Farias"": 2.9, ""Pedro De Assis Silvestre"": 2.3}";;;;;;;0,0000;0,0396;0,0305;0,8853;True;0,0000
Z13-L1961;ESCOLA BÁSICA MUNICIPAL JOSÉ JACINTO CARDOSO;RUA MARCUS AURÉLIO HOMEM, 132;SERRINHA;Trindade;Centro;88040440;-27,5966;-48,5266;50,0000;;50,0000;;;;;;;;;;;;;;;;;;;;;;;;41,0000;2,0000;0,0488;4,0000;0,0976;6,0000;0,1463;Anderson Carlos Nascimento (NOVO, 2 votos) | Giliard Eliezer Batista Torquato (PL, 2 votos) | Monaliza Fittarelli Tonin (PL, 2 votos);Topazio Silveira Neto (59,1%);"{""Topazio Silveira Neto"": 59.1, ""Marcos José De Abreu"": 27.3, ""Dário Elias Berger"": 9.1, ""Pedro De Assis Silvestre"": 4.5}";;;;;;;0,0000;0,3282;0,0058;0,8853;True;0,0000
